"","gene","colors"
"3200","Pastreoides26538","darkgreen"
"3201","Pastreoides26553","royalblue"
"3202","Pastreoides26555","black"
"3203","Pastreoides26562","greenyellow"
"3204","Pastreoides26568","midnightblue"
"3205","Pastreoides26570","salmon"
"3206","Pastreoides26577","pink"
"3207","Pastreoides26592","brown"
"3208","Pastreoides26614","lightyellow"
"3209","Pastreoides26633","brown"
"3210","Pastreoides26646","tan"
"3211","Pastreoides26649","purple"
"3212","Pastreoides26655","black"
"3213","Pastreoides26662","pink"
"3214","Pastreoides26668","brown"
"3215","Pastreoides26682","darkred"
"3216","Pastreoides26684","tan"
"3217","Pastreoides26701","black"
"3218","Pastreoides26702","lightgreen"
"3219","Pastreoides26714","greenyellow"
"3220","Pastreoides26718","pink"
"3221","Pastreoides26719","lightgreen"
"3222","Pastreoides26720","blue"
"3223","Pastreoides26721","grey"
"3224","Pastreoides26726","greenyellow"
"3225","Pastreoides26729","red"
"3226","Pastreoides26751","blue"
"3227","Pastreoides26783","salmon"
"3228","Pastreoides26789","red"
"3229","Pastreoides26864","darkgreen"
"3230","Pastreoides26865","blue"
"3231","Pastreoides26889","brown"
"3232","Pastreoides26892","red"
"3233","Pastreoides26894","greenyellow"
"3234","Pastreoides26924","lightcyan"
"3235","Pastreoides26931","green"
"3236","Pastreoides26942","grey"
"3237","Pastreoides26943","blue"
"3238","Pastreoides26949","green"
"3239","Pastreoides26962","grey"
"3240","Pastreoides26963","grey"
"3241","Pastreoides26969","turquoise"
"3242","Pastreoides27000","grey"
"3243","Pastreoides27001","brown"
"3244","Pastreoides27007","tan"
"3245","Pastreoides27012","blue"
"3246","Pastreoides27014","magenta"
"3247","Pastreoides27015","grey"
"3248","Pastreoides27020","black"
"3249","Pastreoides27039","magenta"
"3250","Pastreoides27040","blue"
"3251","Pastreoides27041","tan"
"3252","Pastreoides27042","cyan"
"3253","Pastreoides27043","green"
"3254","Pastreoides27057","turquoise"
"3255","Pastreoides27061","grey"
"3256","Pastreoides27067","blue"
"3257","Pastreoides27090","grey60"
"3258","Pastreoides27091","yellow"
"3259","Pastreoides27092","grey"
"3260","Pastreoides27096","purple"
"3261","Pastreoides27101","turquoise"
"3262","Pastreoides27105","magenta"
"3263","Pastreoides27106","grey"
"3264","Pastreoides27126","green"
"3265","Pastreoides27144","grey60"
"3266","Pastreoides27145","cyan"
"3267","Pastreoides27152","blue"
"3268","Pastreoides27158","red"
"3269","Pastreoides27183","grey"
"3270","Pastreoides27184","salmon"
"3271","Pastreoides27186","pink"
"3272","Pastreoides27187","red"
"3273","Pastreoides27202","tan"
"3274","Pastreoides27238","turquoise"
"3275","Pastreoides27240","salmon"
"3276","Pastreoides27264","red"
"3277","Pastreoides27270","turquoise"
"3278","Pastreoides27274","brown"
"3279","Pastreoides27289","magenta"
"3280","Pastreoides27291","red"
"3281","Pastreoides27292","lightyellow"
"3282","Pastreoides27293","green"
"3283","Pastreoides27322","brown"
"3284","Pastreoides27323","turquoise"
"3285","Pastreoides27332","purple"
"3286","Pastreoides27335","turquoise"
"3287","Pastreoides27357","greenyellow"
"3288","Pastreoides27362","black"
"3289","Pastreoides27365","grey"
"3290","Pastreoides27368","magenta"
"3291","Pastreoides27374","green"
"3292","Pastreoides27376","purple"
"3293","Pastreoides27385","green"
"3294","Pastreoides27400","grey"
"3295","Pastreoides27403","tan"
"3296","Pastreoides27404","brown"
"3297","Pastreoides27408","black"
"3298","Pastreoides27416","grey60"
"3299","Pastreoides27418","blue"
"3300","Pastreoides27419","red"
"3301","Pastreoides27424","turquoise"
"3302","Pastreoides27428","yellow"
"3303","Pastreoides27433","greenyellow"
"3304","Pastreoides27446","blue"
"3305","Pastreoides27461","grey60"
"3306","Pastreoides27468","blue"
"3307","Pastreoides27519","turquoise"
"3308","Pastreoides27520","lightgreen"
"3309","Pastreoides27536","grey"
"3310","Pastreoides27537","cyan"
"3311","Pastreoides27538","black"
"3312","Pastreoides27539","black"
"3313","Pastreoides27545","midnightblue"
"3314","Pastreoides27548","pink"
"3315","Pastreoides27549","tan"
"3316","Pastreoides27550","tan"
"3317","Pastreoides27551","lightcyan"
"3318","Pastreoides27560","midnightblue"
"3319","Pastreoides27562","red"
"3320","Pastreoides27563","green"
"3321","Pastreoides27565","midnightblue"
"3322","Pastreoides27568","purple"
"3323","Pastreoides27571","salmon"
"3324","Pastreoides27655","grey"
"3325","Pastreoides27659","brown"
"3326","Pastreoides27663","turquoise"
"3327","Pastreoides27673","blue"
"3328","Pastreoides27674","salmon"
"3329","Pastreoides27676","cyan"
"3330","Pastreoides27681","grey"
"3331","Pastreoides27682","turquoise"
"3332","Pastreoides27687","magenta"
"3333","Pastreoides27688","grey"
"3334","Pastreoides27695","blue"
"3335","Pastreoides27697","blue"
"3336","Pastreoides27700","yellow"
"3337","Pastreoides27712","grey"
"3338","Pastreoides27719","blue"
"3339","Pastreoides27721","brown"
"3340","Pastreoides27724","grey"
"3341","Pastreoides27753","grey"
"3342","Pastreoides27809","brown"
"3343","Pastreoides27824","magenta"
"3344","Pastreoides27836","tan"
"3345","Pastreoides27849","pink"
"3346","Pastreoides27854","grey60"
"3347","Pastreoides27915","blue"
"3348","Pastreoides27918","black"
"3349","Pastreoides27958","tan"
"3350","Pastreoides27959","grey"
"3351","Pastreoides27960","brown"
"3352","Pastreoides27962","pink"
"3353","Pastreoides27964","black"
"3354","Pastreoides27974","brown"
"3355","Pastreoides27981","yellow"
"3356","Pastreoides27982","midnightblue"
"3357","Pastreoides28011","purple"
"3358","Pastreoides28019","magenta"
"3359","Pastreoides28036","midnightblue"
"3360","Pastreoides28045","grey"
"3361","Pastreoides28085","brown"
"3362","Pastreoides28086","black"
"3363","Pastreoides28091","black"
"3364","Pastreoides28093","turquoise"
"3365","Pastreoides28106","greenyellow"
"3366","Pastreoides28107","pink"
"3367","Pastreoides28135","turquoise"
"3368","Pastreoides28136","lightgreen"
"3369","Pastreoides28138","turquoise"
"3370","Pastreoides28139","turquoise"
"3371","Pastreoides28140","blue"
"3372","Pastreoides28154","brown"
"3373","Pastreoides28183","lightgreen"
"3374","Pastreoides28186","royalblue"
"3375","Pastreoides28190","brown"
"3376","Pastreoides28207","grey"
"3377","Pastreoides28209","salmon"
"3378","Pastreoides28211","magenta"
"3379","Pastreoides28215","purple"
"3380","Pastreoides28216","pink"
"3381","Pastreoides28220","lightgreen"
"3382","Pastreoides28223","cyan"
"3383","Pastreoides28225","salmon"
"3384","Pastreoides28232","red"
"3385","Pastreoides28285","black"
"3386","Pastreoides28287","red"
"3387","Pastreoides28294","blue"
"3388","Pastreoides28296","black"
"3389","Pastreoides28297","red"
"3390","Pastreoides28346","red"
"3391","Pastreoides28348","brown"
"3392","Pastreoides28356","turquoise"
"3393","Pastreoides28358","salmon"
"3394","Pastreoides28364","red"
"3395","Pastreoides28366","yellow"
"3396","Pastreoides28369","cyan"
"3397","Pastreoides28373","blue"
"3398","Pastreoides28377","turquoise"
"3399","Pastreoides28399","salmon"
"3400","Pastreoides28400","darkred"
"3401","Pastreoides28402","yellow"
"3402","Pastreoides28479","brown"
"3403","Pastreoides28508","black"
"3404","Pastreoides28518","grey60"
"3405","Pastreoides28520","cyan"
"3406","Pastreoides28525","grey"
"3407","Pastreoides28556","yellow"
"3408","Pastreoides28557","black"
"3409","Pastreoides28566","yellow"
"3410","Pastreoides28569","red"
"3411","Pastreoides28571","yellow"
"3412","Pastreoides28573","turquoise"
"3413","Pastreoides28574","brown"
"3414","Pastreoides28575","black"
"3415","Pastreoides28578","tan"
"3416","Pastreoides28610","lightgreen"
"3417","Pastreoides28641","green"
"3418","Pastreoides28644","green"
"3419","Pastreoides28645","grey"
"3420","Pastreoides28649","greenyellow"
"3421","Pastreoides28652","red"
"3422","Pastreoides28659","pink"
"3423","Pastreoides28738","black"
"3424","Pastreoides28748","purple"
"3425","Pastreoides28854","tan"
"3426","Pastreoides28861","lightyellow"
"3427","Pastreoides28862","blue"
"3428","Pastreoides28863","darkgreen"
"3429","Pastreoides28886","tan"
"3430","Pastreoides28893","red"
"3431","Pastreoides28894","green"
"3432","Pastreoides28896","green"
"3433","Pastreoides28897","green"
"3434","Pastreoides28898","green"
"3435","Pastreoides28900","lightgreen"
"3436","Pastreoides28902","lightgreen"
"3437","Pastreoides28915","grey"
"3438","Pastreoides28922","midnightblue"
"3439","Pastreoides28928","midnightblue"
"3440","Pastreoides28949","purple"
"3441","Pastreoides28951","tan"
"3442","Pastreoides28952","blue"
"3443","Pastreoides28954","green"
"3444","Pastreoides28973","yellow"
"3445","Pastreoides28974","darkturquoise"
"3446","Pastreoides28975","greenyellow"
"3447","Pastreoides29003","pink"
"3448","Pastreoides29005","tan"
"3449","Pastreoides29008","darkgreen"
"3450","Pastreoides29014","greenyellow"
"3451","Pastreoides29019","pink"
"3452","Pastreoides29066","green"
"3453","Pastreoides29082","grey"
"3454","Pastreoides29086","greenyellow"
"3455","Pastreoides29091","grey60"
"3456","Pastreoides29094","grey"
"3457","Pastreoides29105","lightgreen"
"3458","Pastreoides29106","midnightblue"
"3459","Pastreoides29125","turquoise"
"3460","Pastreoides29141","midnightblue"
"3461","Pastreoides29147","brown"
"3462","Pastreoides29222","red"
"3463","Pastreoides29231","pink"
"3464","Pastreoides29232","pink"
"3465","Pastreoides29255","red"
"3466","Pastreoides29266","black"
"3467","Pastreoides29276","darkred"
"3468","Pastreoides29316","grey60"
"3469","Pastreoides29318","yellow"
"3470","Pastreoides29319","brown"
"3471","Pastreoides29322","darkred"
"3472","Pastreoides29324","blue"
"3473","Pastreoides29325","black"
"3474","Pastreoides29327","turquoise"
"3475","Pastreoides29346","brown"
"3476","Pastreoides29375","red"
"3477","Pastreoides29381","tan"
"3478","Pastreoides29393","greenyellow"
"3479","Pastreoides29423","turquoise"
"3480","Pastreoides29424","magenta"
"3481","Pastreoides29426","brown"
"3482","Pastreoides29427","magenta"
"3483","Pastreoides29434","pink"
"3484","Pastreoides29455","lightcyan"
"3485","Pastreoides29460","brown"
"3486","Pastreoides29484","red"
"3487","Pastreoides29486","turquoise"
"3488","Pastreoides29487","royalblue"
"3489","Pastreoides29614","midnightblue"
"3490","Pastreoides29623","salmon"
"3491","Pastreoides29624","turquoise"
"3492","Pastreoides29625","magenta"
"3493","Pastreoides29626","green"
"3494","Pastreoides29627","purple"
"3495","Pastreoides29644","salmon"
"3496","Pastreoides29689","brown"
"3497","Pastreoides29716","cyan"
"3498","Pastreoides29723","grey"
"3499","Pastreoides29724","greenyellow"
"3500","Pastreoides29727","grey"
"3501","Pastreoides29769","lightyellow"
"3502","Pastreoides29772","grey"
"3503","Pastreoides29773","blue"
"3504","Pastreoides29774","greenyellow"
"3505","Pastreoides29775","brown"
"3506","Pastreoides29777","grey"
"3507","Pastreoides29778","greenyellow"
"3508","Pastreoides29784","grey"
"3509","Pastreoides29817","greenyellow"
"3510","Pastreoides29910","tan"
"3511","Pastreoides29925","green"
"3512","Pastreoides29930","pink"
"3513","Pastreoides29959","midnightblue"
"3514","Pastreoides29973","grey60"
"3515","Pastreoides29980","darkturquoise"
"3516","Pastreoides29986","greenyellow"
"3517","Pastreoides29990","cyan"
"3518","Pastreoides29993","turquoise"
"3519","Pastreoides30001","grey"
"3520","Pastreoides30035","cyan"
"3521","Pastreoides30038","greenyellow"
"3522","Pastreoides30041","darkturquoise"
"3523","Pastreoides30044","green"
"3524","Pastreoides30058","green"
"3525","Pastreoides30065","brown"
"3526","Pastreoides30145","red"
"3527","Pastreoides30148","turquoise"
"3528","Pastreoides30150","greenyellow"
"3529","Pastreoides30154","yellow"
"3530","Pastreoides30196","turquoise"
"3531","Pastreoides30218","turquoise"
"3532","Pastreoides30228","grey"
"3533","Pastreoides30236","brown"
"3534","Pastreoides30247","black"
"3535","Pastreoides30262","brown"
"3536","Pastreoides30264","brown"
"3537","Pastreoides30267","green"
"3538","Pastreoides30268","darkturquoise"
"3539","Pastreoides30269","green"
"3540","Pastreoides30271","green"
"3541","Pastreoides30274","black"
"3542","Pastreoides30275","grey"
"3543","Pastreoides30277","purple"
"3544","Pastreoides30319","brown"
"3545","Pastreoides30320","yellow"
"3546","Pastreoides30321","tan"
"3547","Pastreoides30337","midnightblue"
"3548","Pastreoides30342","lightyellow"
"3549","Pastreoides30346","grey"
"3550","Pastreoides30348","tan"
"3551","Pastreoides30369","midnightblue"
"3552","Pastreoides30376","turquoise"
"3553","Pastreoides30436","magenta"
"3554","Pastreoides30455","brown"
"3555","Pastreoides30456","lightgreen"
"3556","Pastreoides30460","green"
"3557","Pastreoides30473","grey60"
"3558","Pastreoides30480","grey"
"3559","Pastreoides30481","green"
"3560","Pastreoides30482","green"
"3561","Pastreoides30519","lightgreen"
"3562","Pastreoides30528","cyan"
"3563","Pastreoides30532","grey"
"3564","Pastreoides30534","purple"
"3565","Pastreoides30536","black"
"3566","Pastreoides30596","blue"
"3567","Pastreoides30597","black"
"3568","Pastreoides30598","black"
"3569","Pastreoides30599","grey"
"3570","Pastreoides30605","brown"
"3571","Pastreoides30626","red"
"3572","Pastreoides30632","turquoise"
"3573","Pastreoides30636","purple"
"3574","Pastreoides30640","turquoise"
"3575","Pastreoides30651","brown"
"3576","Pastreoides30659","magenta"
"3577","Pastreoides30662","red"
"3578","Pastreoides30663","darkturquoise"
"3579","Pastreoides30664","green"
"3580","Pastreoides30670","brown"
"3581","Pastreoides30671","grey"
"3582","Pastreoides30706","green"
"3583","Pastreoides30729","turquoise"
"3584","Pastreoides30735","turquoise"
"3585","Pastreoides30756","blue"
"3586","Pastreoides30758","blue"
"3587","Pastreoides30759","darkred"
"3588","Pastreoides30812","brown"
"3589","Pastreoides30877","red"
"3590","Pastreoides30879","tan"
"3591","Pastreoides30919","brown"
"3592","Pastreoides30950","turquoise"
"3593","Pastreoides30951","turquoise"
"3594","Pastreoides30952","green"
"3595","Pastreoides30993","darkturquoise"
"3596","Pastreoides31010","cyan"
"3597","Pastreoides31011","cyan"
"3598","Pastreoides31035","grey"
"3599","Pastreoides31068","darkred"
"3600","Pastreoides31104","turquoise"
"3601","Pastreoides31107","brown"
"3602","Pastreoides31117","grey"
"3603","Pastreoides31136","brown"
"3604","Pastreoides31144","midnightblue"
"3605","Pastreoides31145","purple"
"3606","Pastreoides31147","blue"
"3607","Pastreoides31149","magenta"
"3608","Pastreoides31173","lightcyan"
"3609","Pastreoides31180","brown"
"3610","Pastreoides31199","darkgreen"
"3611","Pastreoides31212","blue"
"3612","Pastreoides31214","grey"
"3613","Pastreoides31221","yellow"
"3614","Pastreoides31226","midnightblue"
"3615","Pastreoides31230","darkred"
"3616","Pastreoides31241","tan"
"3617","Pastreoides31257","red"
"3618","Pastreoides31260","tan"
"3619","Pastreoides31263","grey"
"3620","Pastreoides31264","grey"
"3621","Pastreoides31267","purple"
"3622","Pastreoides31269","purple"
"3623","Pastreoides31270","midnightblue"
"3624","Pastreoides31271","grey60"
"3625","Pastreoides31277","grey60"
"3626","Pastreoides31279","grey"
"3627","Pastreoides31286","lightcyan"
"3628","Pastreoides31291","brown"
"3629","Pastreoides31293","brown"
"3630","Pastreoides31294","magenta"
"3631","Pastreoides31296","red"
"3632","Pastreoides31303","darkgreen"
"3633","Pastreoides31305","grey"
"3634","Pastreoides31308","turquoise"
"3635","Pastreoides31310","royalblue"
"3636","Pastreoides31315","tan"
"3637","Pastreoides31377","grey"
"3638","Pastreoides31378","red"
"3639","Pastreoides31380","purple"
"3640","Pastreoides31395","black"
"3641","Pastreoides31397","salmon"
"3642","Pastreoides31401","grey"
"3643","Pastreoides31406","grey60"
"3644","Pastreoides31408","green"
"3645","Pastreoides31422","greenyellow"
"3646","Pastreoides31425","green"
"3647","Pastreoides31426","black"
"3648","Pastreoides31427","pink"
"3649","Pastreoides31433","red"
"3650","Pastreoides31444","darkgreen"
"3651","Pastreoides31447","purple"
"3652","Pastreoides31453","black"
"3653","Pastreoides31454","lightcyan"
"3654","Pastreoides31455","tan"
"3655","Pastreoides31464","red"
"3656","Pastreoides31465","magenta"
"3657","Pastreoides31508","royalblue"
"3658","Pastreoides31512","grey60"
"3659","Pastreoides31531","blue"
"3660","Pastreoides31537","pink"
"3661","Pastreoides31539","blue"
"3662","Pastreoides31540","greenyellow"
"3663","Pastreoides31542","brown"
"3664","Pastreoides31572","tan"
"3665","Pastreoides31671","greenyellow"
"3666","Pastreoides31689","purple"
"3667","Pastreoides31703","turquoise"
"3668","Pastreoides31715","turquoise"
"3669","Pastreoides31719","darkturquoise"
"3670","Pastreoides31725","blue"
"3671","Pastreoides31738","cyan"
"3672","Pastreoides31740","grey"
"3673","Pastreoides31744","red"
"3674","Pastreoides31756","magenta"
"3675","Pastreoides31759","turquoise"
"3676","Pastreoides31760","turquoise"
"3677","Pastreoides31763","cyan"
"3678","Pastreoides31764","blue"
"3679","Pastreoides31765","blue"
"3680","Pastreoides31767","darkred"
"3681","Pastreoides31792","brown"
"3682","Pastreoides31793","grey"
"3683","Pastreoides31802","red"
"3684","Pastreoides31811","lightcyan"
"3685","Pastreoides31920","tan"
"3686","Pastreoides31922","yellow"
"3687","Pastreoides31927","magenta"
"3688","Pastreoides31940","lightyellow"
"3689","Pastreoides32086","red"
"3690","Pastreoides32091","lightyellow"
"3691","Pastreoides32094","lightyellow"
"3692","Pastreoides32099","grey60"
"3693","Pastreoides32100","pink"
"3694","Pastreoides32102","pink"
"3695","Pastreoides32109","yellow"
"3696","Pastreoides32118","blue"
"3697","Pastreoides32123","blue"
"3698","Pastreoides32139","green"
"3699","Pastreoides32140","brown"
"3700","Pastreoides32141","midnightblue"
"3701","Pastreoides32145","pink"
"3702","Pastreoides32146","blue"
"3703","Pastreoides32156","magenta"
"3704","Pastreoides32176","lightyellow"
"3705","Pastreoides32177","darkred"
"3706","Pastreoides32195","lightcyan"
"3707","Pastreoides32202","grey"
"3708","Pastreoides32211","turquoise"
"3709","Pastreoides32254","magenta"
"3710","Pastreoides32274","yellow"
"3711","Pastreoides32307","black"
"3712","Pastreoides32308","lightyellow"
"3713","Pastreoides32309","red"
"3714","Pastreoides32310","grey"
"3715","Pastreoides32313","turquoise"
"3716","Pastreoides32317","turquoise"
"3717","Pastreoides32319","blue"
"3718","Pastreoides32320","tan"
"3719","Pastreoides32379","magenta"
"3720","Pastreoides32399","blue"
"3721","Pastreoides32400","grey"
"3722","Pastreoides32401","purple"
"3723","Pastreoides32402","brown"
"3724","Pastreoides32413","brown"
"3725","Pastreoides32414","pink"
"3726","Pastreoides32453","lightgreen"
"3727","Pastreoides32458","lightgreen"
"3728","Pastreoides32465","cyan"
"3729","Pastreoides32554","grey60"
"3730","Pastreoides32558","red"
"3731","Pastreoides32576","magenta"
"3732","Pastreoides32646","royalblue"
"3733","Pastreoides32655","tan"
"3734","Pastreoides32673","tan"
"3735","Pastreoides32680","turquoise"
"3736","Pastreoides32688","black"
"3737","Pastreoides32695","lightyellow"
"3738","Pastreoides32699","black"
"3739","Pastreoides32702","red"
"3740","Pastreoides32704","grey"
"3741","Pastreoides32707","pink"
"3742","Pastreoides32718","green"
"3743","Pastreoides32737","lightcyan"
"3744","Pastreoides32829","midnightblue"
"3745","Pastreoides32830","turquoise"
"3746","Pastreoides32831","cyan"
"3747","Pastreoides32832","pink"
"3748","Pastreoides32833","turquoise"
"3749","Pastreoides32834","greenyellow"
"3750","Pastreoides32879","greenyellow"
"3751","Pastreoides32892","turquoise"
"3752","Pastreoides32913","lightyellow"
"3753","Pastreoides32940","lightgreen"
"3754","Pastreoides32947","red"
"3755","Pastreoides32949","grey60"
"3756","Pastreoides32961","black"
"3757","Pastreoides32962","grey"
"3758","Pastreoides32967","lightyellow"
"3759","Pastreoides32969","grey"
"3760","Pastreoides32999","magenta"
"3761","Pastreoides33011","greenyellow"
"3762","Pastreoides33018","darkgreen"
"3763","Pastreoides33026","blue"
"3764","Pastreoides33039","midnightblue"
"3765","Pastreoides33054","blue"
"3766","Pastreoides33055","green"
"3767","Pastreoides33058","magenta"
"3768","Pastreoides33095","lightcyan"
"3769","Pastreoides33099","green"
"3770","Pastreoides33120","lightyellow"
"3771","Pastreoides33121","turquoise"
"3772","Pastreoides33127","blue"
"3773","Pastreoides33130","lightcyan"
"3774","Pastreoides33141","grey"
"3775","Pastreoides33146","lightcyan"
"3776","Pastreoides33181","purple"
"3777","Pastreoides33182","pink"
"3778","Pastreoides33187","salmon"
"3779","Pastreoides33206","lightcyan"
"3780","Pastreoides33211","purple"
"3781","Pastreoides33213","greenyellow"
"3782","Pastreoides33263","yellow"
"3783","Pastreoides33265","tan"
"3784","Pastreoides33303","tan"
"3785","Pastreoides33316","green"
"3786","Pastreoides33331","black"
"3787","Pastreoides33344","magenta"
"3788","Pastreoides33457","brown"
"3789","Pastreoides33458","magenta"
"3790","Pastreoides33461","turquoise"
"3791","Pastreoides33466","brown"
"3792","Pastreoides33478","pink"
"3793","Pastreoides33482","turquoise"
"3794","Pastreoides33483","blue"
"3795","Pastreoides33484","magenta"
"3796","Pastreoides33487","black"
"3797","Pastreoides33488","pink"
"3798","Pastreoides33497","black"
"3799","Pastreoides33498","yellow"
"3800","Pastreoides33502","pink"
"3801","Pastreoides33543","magenta"
"3802","Pastreoides33545","lightgreen"
"3803","Pastreoides33608","royalblue"
"3804","Pastreoides33609","tan"
"3805","Pastreoides33610","blue"
"3806","Pastreoides33612","pink"
"3807","Pastreoides33613","brown"
"3808","Pastreoides33616","red"
"3809","Pastreoides33617","brown"
"3810","Pastreoides33618","greenyellow"
"3811","Pastreoides33625","royalblue"
"3812","Pastreoides33635","salmon"
"3813","Pastreoides33637","yellow"
"3814","Pastreoides33663","royalblue"
"3815","Pastreoides33710","yellow"
"3816","Pastreoides33741","yellow"
"3817","Pastreoides33775","lightcyan"
"3818","Pastreoides33786","tan"
"3819","Pastreoides33789","turquoise"
"3820","Pastreoides33843","lightcyan"
"3821","Pastreoides33844","purple"
"3822","Pastreoides33850","turquoise"
"3823","Pastreoides33853","turquoise"
"3824","Pastreoides33854","turquoise"
"3825","Pastreoides33872","turquoise"
"3826","Pastreoides33881","yellow"
"3827","Pastreoides33884","turquoise"
"3828","Pastreoides33900","turquoise"
"3829","Pastreoides33965","midnightblue"
"3830","Pastreoides33998","purple"
"3831","Pastreoides34000","greenyellow"
"3832","Pastreoides34011","lightyellow"
"3833","Pastreoides34012","brown"
"3834","Pastreoides34014","pink"
"3835","Pastreoides34015","darkgreen"
"3836","Pastreoides34017","brown"
"3837","Pastreoides34031","purple"
"3838","Pastreoides34041","grey"
"3839","Pastreoides34053","green"
"3840","Pastreoides34054","blue"
"3841","Pastreoides34059","turquoise"
"3842","Pastreoides34061","brown"
"3843","Pastreoides34062","brown"
"3844","Pastreoides34071","salmon"
"3845","Pastreoides34079","red"
"3846","Pastreoides34080","greenyellow"
"3847","Pastreoides34081","greenyellow"
"3848","Pastreoides34082","greenyellow"
"3849","Pastreoides34083","darkred"
"3850","Pastreoides34084","grey"
"3851","Pastreoides34085","darkred"
"3852","Pastreoides34086","turquoise"
"3853","Pastreoides34090","brown"
"3854","Pastreoides34106","grey"
"3855","Pastreoides34121","turquoise"
"3856","Pastreoides34134","lightyellow"
"3857","Pastreoides34135","salmon"
"3858","Pastreoides34140","salmon"
"3859","Pastreoides34146","tan"
"3860","Pastreoides34147","purple"
"3861","Pastreoides34184","blue"
"3862","Pastreoides34202","black"
"3863","Pastreoides34204","salmon"
"3864","Pastreoides34216","green"
"3865","Pastreoides34220","red"
"3866","Pastreoides34260","greenyellow"
"3867","Pastreoides34261","blue"
"3868","Pastreoides34263","cyan"
"3869","Pastreoides34285","blue"
"3870","Pastreoides34289","purple"
"3871","Pastreoides34296","blue"
"3872","Pastreoides34303","turquoise"
"3873","Pastreoides34304","turquoise"
"3874","Pastreoides34305","cyan"
"3875","Pastreoides34312","grey"
"3876","Pastreoides34313","green"
"3877","Pastreoides34339","midnightblue"
"3878","Pastreoides34348","black"
"3879","Pastreoides34415","tan"
"3880","Pastreoides34416","blue"
"3881","Pastreoides34429","salmon"
"3882","Pastreoides34441","blue"
"3883","Pastreoides34445","greenyellow"
"3884","Pastreoides34447","grey60"
"3885","Pastreoides34448","red"
"3886","Pastreoides34452","darkturquoise"
"3887","Pastreoides34455","blue"
"3888","Pastreoides34457","black"
"3889","Pastreoides34463","black"
"3890","Pastreoides34464","midnightblue"
"3891","Pastreoides34466","red"
"3892","Pastreoides34472","salmon"
"3893","Pastreoides34477","yellow"
"3894","Pastreoides34478","darkred"
"3895","Pastreoides34483","grey60"
"3896","Pastreoides34484","salmon"
"3897","Pastreoides34485","red"
"3898","Pastreoides34496","black"
"3899","Pastreoides34500","salmon"
"3900","Pastreoides34504","pink"
"3901","Pastreoides34505","salmon"
"3902","Pastreoides34507","black"
"3903","Pastreoides34520","black"
"3904","Pastreoides34522","yellow"
"3905","Pastreoides34524","pink"
"3906","Pastreoides34525","grey"
"3907","Pastreoides34643","grey"
"3908","Pastreoides34644","lightyellow"
"3909","Pastreoides34647","brown"
"3910","Pastreoides34659","cyan"
"3911","Pastreoides34691","grey"
"3912","Pastreoides34707","darkturquoise"
"3913","Pastreoides34712","turquoise"
"3914","Pastreoides34717","black"
"3915","Pastreoides34722","turquoise"
"3916","Pastreoides34730","yellow"
"3917","Pastreoides34734","darkred"
"3918","Pastreoides34735","pink"
"3919","Pastreoides34749","lightyellow"
"3920","Pastreoides34752","turquoise"
"3921","Pastreoides34785","cyan"
"3922","Pastreoides34789","grey"
"3923","Pastreoides34790","lightyellow"
"3924","Pastreoides34796","black"
"3925","Pastreoides34797","lightyellow"
"3926","Pastreoides34798","turquoise"
"3927","Pastreoides34799","greenyellow"
"3928","Pastreoides34802","tan"
"3929","Pastreoides34851","magenta"
"3930","Pastreoides34853","grey"
"3931","Pastreoides34983","brown"
"3932","Pastreoides35003","green"
"3933","Pastreoides35023","salmon"
"3934","Pastreoides35025","midnightblue"
"3935","Pastreoides35061","royalblue"
"3936","Pastreoides35063","pink"
"3937","Pastreoides35065","grey"
"3938","Pastreoides35077","pink"
"3939","Pastreoides35095","green"
"3940","Pastreoides35096","purple"
"3941","Pastreoides35098","blue"
"3942","Pastreoides35099","cyan"
"3943","Pastreoides35110","lightcyan"
"3944","Pastreoides35183","darkgreen"
"3945","Pastreoides35195","purple"
"3946","Pastreoides35223","blue"
"3947","Pastreoides35233","pink"
"3948","Pastreoides35234","green"
"3949","Pastreoides35259","brown"
"3950","Pastreoides35281","turquoise"
"3951","Pastreoides35282","turquoise"
"3952","Pastreoides35287","midnightblue"
"3953","Pastreoides35290","brown"
"3954","Pastreoides35317","tan"
"3955","Pastreoides35319","turquoise"
"3956","Pastreoides35320","turquoise"
"3957","Pastreoides35362","lightgreen"
"3958","Pastreoides35370","pink"
"3959","Pastreoides35375","turquoise"
"3960","Pastreoides35381","black"
"3961","Pastreoides35428","yellow"
"3962","Pastreoides35436","greenyellow"
"3963","Pastreoides35438","blue"
"3964","Pastreoides35439","grey"
"3965","Pastreoides35443","blue"
"3966","Pastreoides35447","grey"
"3967","Pastreoides35453","darkred"
"3968","Pastreoides35500","midnightblue"
"3969","Pastreoides35511","blue"
"3970","Pastreoides35612","turquoise"
"3971","Pastreoides35623","lightcyan"
"3972","Pastreoides35628","red"
"3973","Pastreoides35657","midnightblue"
"3974","Pastreoides35712","green"
"3975","Pastreoides35752","turquoise"
"3976","Pastreoides35756","royalblue"
"3977","Pastreoides35760","turquoise"
"3978","Pastreoides35766","turquoise"
"3979","Pastreoides35772","turquoise"
"3980","Pastreoides35813","greenyellow"
"3981","Pastreoides35850","lightyellow"
"3982","Pastreoides35851","black"
"3983","Pastreoides35860","blue"
"3984","Pastreoides35866","pink"
"3985","Pastreoides35880","grey"
"3986","Pastreoides35928","turquoise"
