"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"82","GO:0003713","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"83","GO:0003723","Pastreoides21112",3.73466548186712e-06,0.980787530560042,0.504854500841858,0.998994219465562,0.636438395993033,0.0334524527720224,0.342383947317525,NA,NA,NA,NA,NA,NA,NA,NA
"84","GO:0003724","Pastreoides21112",3.73466548186712e-06,0.980787530560042,0.504854500841858,0.998994219465562,0.636438395993033,0.0334524527720224,0.342383947317525,NA,NA,NA,NA,NA,NA,NA,NA
"85","GO:0003755","Pastreoides03539",3.35172007263653e-29,1.0862182696781e-05,0.0212598996689086,4.6059329794889e-30,0.546914398507446,0.00200152711914963,0.864390112478344,0.0034532387796401,0.999925532218912,2,7,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"86","GO:0003755","Pastreoides03539",3.35172007263653e-29,1.0862182696781e-05,0.0212598996689086,4.6059329794889e-30,0.546914398507446,0.00200152711914963,0.864390112478344,0.0034532387796401,0.999925532218912,2,7,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"87","GO:0003755","Pastreoides02166",2.04852967627991e-05,0.169814381364474,0.800669869055053,0.26620637694008,0.0479994314928324,0.00331460256981728,0.311355777870018,0.0034532387796401,0.999925532218912,2,7,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"88","GO:0003755","Pastreoides02166",2.04852967627991e-05,0.169814381364474,0.800669869055053,0.26620637694008,0.0479994314928324,0.00331460256981728,0.311355777870018,0.0034532387796401,0.999925532218912,2,7,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"89","GO:0003774","Pastreoides15154",0.756215364290609,0.703040215531357,0.793565898105096,0.970103524177553,0.999607645017606,0.0177944682259665,0.982270812787384,NA,NA,NA,NA,NA,NA,NA,NA
"90","GO:0003824","Pastreoides08124",0.614005929611297,7.14331242043399e-06,0.301963420539139,4.11858900535648e-09,0.902360485983429,0.0367274471159348,0.551815734662987,NA,NA,NA,NA,NA,NA,NA,NA
"91","GO:0003824","Pastreoides13181",0.193032597302573,1.44863100648477e-05,0.952468122915206,0.00992015224717596,0.841448743850034,0.00071649372691264,0.585170782284611,NA,NA,NA,NA,NA,NA,NA,NA
"92","GO:0003824","Pastreoides13181",0.193032597302573,1.44863100648477e-05,0.952468122915206,0.00992015224717596,0.841448743850034,0.00071649372691264,0.585170782284611,NA,NA,NA,NA,NA,NA,NA,NA
