"","GO_ID","gene","colors","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"3017","GO:0065010","Pastreoides30196","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3018","GO:0070013","Pastreoides20277","brown",0.0148988056283556,0.997131832320443,5,19,"intracellular organelle lumen","CC","other cellular component","C"
"3019","GO:0070013","Pastreoides21450","brown",0.0148988056283556,0.997131832320443,5,19,"intracellular organelle lumen","CC","other cellular component","C"
"3020","GO:0070013","Pastreoides38073","brown",0.0148988056283556,0.997131832320443,5,19,"intracellular organelle lumen","CC","other cellular component","C"
"3021","GO:0070013","Pastreoides27519","brown",0.0148988056283556,0.997131832320443,5,19,"intracellular organelle lumen","CC","other cellular component","C"
"3022","GO:0070013","Pastreoides10000","brown",0.0148988056283556,0.997131832320443,5,19,"intracellular organelle lumen","CC","other cellular component","C"
"3023","GO:0070063","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3024","GO:0070102","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3025","GO:0070122","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3026","GO:0070122","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3027","GO:0070161","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3028","GO:0070168","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3029","GO:0070182","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3030","GO:0070300","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3031","GO:0070307","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3032","GO:0070317","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3033","GO:0070373","Pastreoides00802","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3034","GO:0070373","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3035","GO:0070374","Pastreoides36628","brown",0.0385818934668438,0.992048554886372,4,17,"positive regulation of ERK1 and ERK2 cascade","BP","signal transduction","P"
"3036","GO:0070374","Pastreoides23236","brown",0.0385818934668438,0.992048554886372,4,17,"positive regulation of ERK1 and ERK2 cascade","BP","signal transduction","P"
"3037","GO:0070374","Pastreoides38073","brown",0.0385818934668438,0.992048554886372,4,17,"positive regulation of ERK1 and ERK2 cascade","BP","signal transduction","P"
"3038","GO:0070374","Pastreoides03082","brown",0.0385818934668438,0.992048554886372,4,17,"positive regulation of ERK1 and ERK2 cascade","BP","signal transduction","P"
"3039","GO:0070507","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3040","GO:0070530","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3041","GO:0070534","Pastreoides07627","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3042","GO:0070555","Pastreoides32099","brown",0.0418178029299489,0.997408374112871,2,4,"response to interleukin-1","BP","other biological processes","P"
"3043","GO:0070555","Pastreoides29772","brown",0.0418178029299489,0.997408374112871,2,4,"response to interleukin-1","BP","other biological processes","P"
"3044","GO:0070577","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3045","GO:0070588","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3046","GO:0070628","Pastreoides39669","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3047","GO:0070716","Pastreoides30148","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3048","GO:0070820","Pastreoides08666","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3049","GO:0070821","Pastreoides11868","brown",0.00885062528911028,0.999521985318195,3,5,"tertiary granule membrane","CC","other membranes","None"
"3050","GO:0070821","Pastreoides00802","brown",0.00885062528911028,0.999521985318195,3,5,"tertiary granule membrane","CC","other membranes","None"
"3051","GO:0070821","Pastreoides13607","brown",0.00885062528911028,0.999521985318195,3,5,"tertiary granule membrane","CC","other membranes","None"
"3052","GO:0070840","Pastreoides17292","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3053","GO:0070887","Pastreoides04123","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3054","GO:0070887","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3055","GO:0070887","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3056","GO:0070889","Pastreoides08666","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3057","GO:0070891","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3058","GO:0070897","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3059","GO:0070903","Pastreoides15480","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3060","GO:0070914","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3061","GO:0070933","Pastreoides17070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3062","GO:0070936","Pastreoides07627","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3063","GO:0070986","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3064","GO:0071005","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3065","GO:0071006","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3066","GO:0071007","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3067","GO:0071013","Pastreoides02166","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3068","GO:0071073","Pastreoides51631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3069","GO:0071108","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3070","GO:0071109","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3071","GO:0071168","Pastreoides30148","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3072","GO:0071221","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3073","GO:0071222","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3074","GO:0071222","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3075","GO:0071223","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3076","GO:0071224","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3077","GO:0071228","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3078","GO:0071260","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3079","GO:0071260","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3080","GO:0071260","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3081","GO:0071277","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3082","GO:0071310","Pastreoides18749","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3083","GO:0071313","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3084","GO:0071320","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3085","GO:0071321","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3086","GO:0071333","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3087","GO:0071346","Pastreoides21881","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3088","GO:0071356","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3089","GO:0071359","Pastreoides21881","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3090","GO:0071372","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3091","GO:0071372","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3092","GO:0071385","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3093","GO:0071397","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3094","GO:0071425","Pastreoides07627","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3095","GO:0071439","Pastreoides22094","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3096","GO:0071482","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3097","GO:0071529","Pastreoides30196","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3098","GO:0071532","Pastreoides13753","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3099","GO:0071564","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3100","GO:0071565","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3101","GO:0071598","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3102","GO:0071625","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3103","GO:0071695","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3104","GO:0071709","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3105","GO:0071711","Pastreoides54937","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3106","GO:0071880","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3107","GO:0071897","Pastreoides44320","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3108","GO:0071897","Pastreoides64459","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3109","GO:0071897","Pastreoides64459","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3110","GO:0071901","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3111","GO:0071923","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3112","GO:0071944","Pastreoides01630","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3113","GO:0071944","Pastreoides13302","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3114","GO:0071949","Pastreoides31689","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3115","GO:0071949","Pastreoides58164","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3116","GO:0071949","Pastreoides58164","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3117","GO:0072002","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3118","GO:0072006","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3119","GO:0072017","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3120","GO:0072044","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3121","GO:0072144","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3122","GO:0072359","Pastreoides14527","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3123","GO:0072359","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3124","GO:0072538","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3125","GO:0072659","Pastreoides03020","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3126","GO:0072659","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3127","GO:0072659","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3128","GO:0072659","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3129","GO:0072659","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3130","GO:0072686","Pastreoides12330","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3131","GO:0072686","Pastreoides46062","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3132","GO:0080090","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3133","GO:0080119","Pastreoides45686","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3134","GO:0080134","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3135","GO:0080134","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3136","GO:0080182","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3137","GO:0080188","Pastreoides50902","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3138","GO:0086001","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3139","GO:0086005","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3140","GO:0086019","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3141","GO:0086070","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3142","GO:0090009","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3143","GO:0090024","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3144","GO:0090038","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3145","GO:0090051","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3146","GO:0090063","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3147","GO:0090090","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3148","GO:0090110","Pastreoides14527","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3149","GO:0090110","Pastreoides45686","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3150","GO:0090118","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3151","GO:0090160","Pastreoides27332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3152","GO:0090181","Pastreoides42565","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3153","GO:0090207","Pastreoides42565","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3154","GO:0090244","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3155","GO:0090245","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3156","GO:0090263","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3157","GO:0090263","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3158","GO:0090267","Pastreoides24119","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3159","GO:0090304","Pastreoides38349","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3160","GO:0090304","Pastreoides52987","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3161","GO:0090307","Pastreoides12615","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3162","GO:0090307","Pastreoides21061","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3163","GO:0090309","Pastreoides50902","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3164","GO:0090314","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3165","GO:0090324","Pastreoides21881","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3166","GO:0090398","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3167","GO:0090399","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3168","GO:0090503","Pastreoides21881","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3169","GO:0090557","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3170","GO:0090630","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3171","GO:0090660","Pastreoides11015","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3172","GO:0095500","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3173","GO:0097060","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3174","GO:0097061","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3175","GO:0097062","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3176","GO:0097065","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3177","GO:0097069","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3178","GO:0097110","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3179","GO:0097110","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3180","GO:0097150","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3181","GO:0097150","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3182","GO:0097151","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3183","GO:0097157","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3184","GO:0097159","Pastreoides01939","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3185","GO:0097159","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3186","GO:0097176","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3187","GO:0097178","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3188","GO:0097193","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3189","GO:0097294","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3190","GO:0097322","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3191","GO:0097352","Pastreoides03540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3192","GO:0097362","Pastreoides30148","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3193","GO:0097367","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3194","GO:0097386","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3195","GO:0097400","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3196","GO:0097485","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3197","GO:0097550","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3198","GO:0097576","Pastreoides03540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3199","GO:0097602","Pastreoides02413","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3200","GO:0097602","Pastreoides08038","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3201","GO:0097746","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3202","GO:0098532","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3203","GO:0098534","Pastreoides12615","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3204","GO:0098542","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3205","GO:0098588","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3206","GO:0098588","Pastreoides09994","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3207","GO:0098588","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3208","GO:0098588","Pastreoides30636","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3209","GO:0098590","Pastreoides05928","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3210","GO:0098590","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3211","GO:0098590","Pastreoides30636","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3212","GO:0098590","Pastreoides56593","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3213","GO:0098590","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3214","GO:0098590","Pastreoides46362","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3215","GO:0098590","Pastreoides43146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3216","GO:0098609","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3217","GO:0098609","Pastreoides12330","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3218","GO:0098609","Pastreoides43933","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3219","GO:0098684","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3220","GO:0098690","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3221","GO:0098742","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3222","GO:0098772","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3223","GO:0098793","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3224","GO:0098793","Pastreoides14057","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3225","GO:0098793","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3226","GO:0098831","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3227","GO:0098882","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3228","GO:0098900","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3229","GO:0098974","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3230","GO:0098978","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3231","GO:0098978","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3232","GO:0098981","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3233","GO:0098982","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3234","GO:0099041","Pastreoides03295","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3235","GO:0099056","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3236","GO:0099060","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3237","GO:0099065","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3238","GO:0099072","Pastreoides35850","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3239","GO:0099151","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3240","GO:0099172","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3241","GO:0099173","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3242","GO:0102710","Pastreoides58703","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3243","GO:0102751","Pastreoides50146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3244","GO:0106014","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3245","GO:0106222","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3246","GO:0106310","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3247","GO:0110016","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3248","GO:0110135","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3249","GO:0110142","Pastreoides31689","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3250","GO:0110165","Pastreoides14363","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3251","GO:0110165","Pastreoides33304","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3252","GO:0120025","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3253","GO:0120036","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3254","GO:0120103","Pastreoides12615","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3255","GO:0120163","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3256","GO:0120192","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3257","GO:0120197","Pastreoides11015","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3258","GO:0120254","Pastreoides21071","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3259","GO:0120293","Pastreoides17292","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3260","GO:0140059","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3261","GO:0140359","Pastreoides48679","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3262","GO:0140657","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3263","GO:0140658","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3264","GO:0140658","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3265","GO:0140658","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3266","GO:1900015","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3267","GO:1900016","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3268","GO:1900087","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3269","GO:1900087","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3270","GO:1900226","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3271","GO:1900273","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3272","GO:1900364","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3273","GO:1900407","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3274","GO:1900426","Pastreoides48403","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3275","GO:1900449","Pastreoides35850","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3276","GO:1900745","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3277","GO:1901029","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3278","GO:1901201","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3279","GO:1901214","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3280","GO:1901223","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3281","GO:1901224","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3282","GO:1901341","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3283","GO:1901360","Pastreoides30636","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3284","GO:1901363","Pastreoides01939","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3285","GO:1901363","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3286","GO:1901564","Pastreoides09651","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3287","GO:1901575","Pastreoides00715","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3288","GO:1901585","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3289","GO:1901699","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3290","GO:1901700","Pastreoides48403","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3291","GO:1901701","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3292","GO:1901753","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3293","GO:1901796","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3294","GO:1901798","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3295","GO:1901838","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3296","GO:1901888","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3297","GO:1902004","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3298","GO:1902262","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3299","GO:1902263","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3300","GO:1902339","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3301","GO:1902501","Pastreoides22094","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3302","GO:1902531","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3303","GO:1902531","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3304","GO:1902532","Pastreoides31703","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3305","GO:1902533","Pastreoides48403","brown",NA,NA,NA,NA,NA,NA,NA,NA
