"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"271","GO:0015012","Pastreoides64544",3.36003018601914e-09,0.767356576316377,0.676321687746534,0.151270642556316,0.805473945181881,0.856796149446187,0.0147099217702415,0.0307028653739157,0.999686080511793,1,3,"heparan sulfate proteoglycan biosynthetic process","BP","other metabolic processes","P"
"272","GO:0015031","Pastreoides58198",7.89889144329927e-09,0.081117123445157,0.9736036759968,0.0428610011212671,0.909273876646593,0.896436036155479,0.0062244935396726,NA,NA,NA,NA,NA,NA,NA,NA
"273","GO:0015074","Pastreoides06980",1.83618821066385e-12,5.1248131874124e-12,0.93879149284432,3.11320656498096e-05,0.662821358906141,0.0752350793004287,8.87601412881125e-05,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
"274","GO:0015074","Pastreoides35760",0.000135542120350058,0.149004617206527,6.29649912792241e-15,0.610282950257506,0.13454872987244,0.92611483411159,0.0371640061211124,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
"275","GO:0015074","Pastreoides06980",1.83618821066385e-12,5.1248131874124e-12,0.93879149284432,3.11320656498096e-05,0.662821358906141,0.0752350793004287,8.87601412881125e-05,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
"276","GO:0015074","Pastreoides00082",0.000290062395149406,0.051902712776809,5.20114218920187e-37,0.00132742592904005,0.269745533380918,0.773253947931025,0.0409652533436155,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
"277","GO:0015074","Pastreoides35760",0.000135542120350058,0.149004617206527,6.29649912792241e-15,0.610282950257506,0.13454872987244,0.92611483411159,0.0371640061211124,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
"278","GO:0015074","Pastreoides00082",0.000290062395149406,0.051902712776809,5.20114218920187e-37,0.00132742592904005,0.269745533380918,0.773253947931025,0.0409652533436155,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
"279","GO:0015074","Pastreoides54547",1.856062255166e-21,0.0332516704905437,0.196557413354908,0.956065617568188,0.0342301232421455,0.258877821006529,0.00882376920291172,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
"280","GO:0015074","Pastreoides54547",1.856062255166e-21,0.0332516704905437,0.196557413354908,0.956065617568188,0.0342301232421455,0.258877821006529,0.00882376920291172,0.00155750034111171,0.999863838018424,4,49,"DNA integration","BP","DNA metabolism","P"
