Sample.ID	Meth_Status	Feature	counts	Coral.ID	History	LifeStage	Group	Origin	Treatment	Transplant	Col_Life
737	L-728	Methylated	CDS	26137	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
738	L-728	Methylated	Introns	54294	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
739	L-728	Methylated	All_Flanks	13799	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
740	L-728	Methylated	Upstream_Flanks	7493	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
741	L-728	Methylated	Intergenic	125114	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
742	L-728	Methylated	Downstream_Flanks	6306	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
743	L-728	Sparsely_Methylated	Gene	69340	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
744	L-728	Sparsely_Methylated	CDS	26805	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
745	L-728	Sparsely_Methylated	Introns	42375	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
746	L-728	Sparsely_Methylated	All_Flanks	25084	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
747	L-728	Sparsely_Methylated	Upstream_Flanks	14151	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
748	L-728	Sparsely_Methylated	Intergenic	142931	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
749	L-728	Sparsely_Methylated	Downstream_Flanks	10933	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
750	L-728	Unmethylated	Gene	765239	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
751	L-728	Unmethylated	CDS	304452	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
752	L-728	Unmethylated	Introns	456620	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
753	L-728	Unmethylated	All_Flanks	289460	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
754	L-728	Unmethylated	Upstream_Flanks	163163	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
755	L-728	Unmethylated	Intergenic	1569154	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
756	L-728	Unmethylated	Downstream_Flanks	126297	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
757	L-862	All_CpGs	Gene	1746638	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
758	L-862	All_CpGs	CDS	570576	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
759	L-862	All_CpGs	Introns	1169757	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
760	L-862	All_CpGs	All_Flanks	652634	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
761	L-862	All_CpGs	Upstream_Flanks	369390	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
762	L-862	All_CpGs	Intergenic	3620229	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
763	L-862	All_CpGs	Downstream_Flanks	283244	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
764	L-862	Methylated	Gene	190324	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
765	L-862	Methylated	CDS	48659	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
766	L-862	Methylated	Introns	143746	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
767	L-862	Methylated	All_Flanks	32961	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
768	L-862	Methylated	Upstream_Flanks	18074	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
769	L-862	Methylated	Intergenic	293510	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
770	L-862	Methylated	Downstream_Flanks	14887	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
771	L-862	Sparsely_Methylated	Gene	81545	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
772	L-862	Sparsely_Methylated	CDS	25045	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
773	L-862	Sparsely_Methylated	Introns	56523	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
774	L-862	Sparsely_Methylated	All_Flanks	29628	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
775	L-862	Sparsely_Methylated	Upstream_Flanks	16669	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
776	L-862	Sparsely_Methylated	Intergenic	172341	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
777	L-862	Sparsely_Methylated	Downstream_Flanks	12959	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
778	L-862	Unmethylated	Gene	1474769	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
779	L-862	Unmethylated	CDS	496872	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
780	L-862	Unmethylated	Introns	969488	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
781	L-862	Unmethylated	All_Flanks	590045	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
782	L-862	Unmethylated	Upstream_Flanks	334647	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
783	L-862	Unmethylated	Intergenic	3154378	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
784	L-862	Unmethylated	Downstream_Flanks	255398	P-14-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-14-A_Larvae
785	L-924	All_CpGs	Gene	2061603	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
786	L-924	All_CpGs	CDS	664759	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
787	L-924	All_CpGs	Introns	1387971	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
788	L-924	All_CpGs	All_Flanks	787376	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
789	L-924	All_CpGs	Upstream_Flanks	445593	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
790	L-924	All_CpGs	Intergenic	4287693	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
791	L-924	All_CpGs	Downstream_Flanks	341783	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
792	L-924	Methylated	Gene	186125	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
793	L-924	Methylated	CDS	48694	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
794	L-924	Methylated	Introns	139700	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
795	L-924	Methylated	All_Flanks	29028	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
796	L-924	Methylated	Upstream_Flanks	15609	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
797	L-924	Methylated	Intergenic	276243	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
798	L-924	Methylated	Downstream_Flanks	13419	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
799	L-924	Sparsely_Methylated	Gene	106038	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
800	L-924	Sparsely_Methylated	CDS	30611	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
801	L-924	Sparsely_Methylated	Introns	75570	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
802	L-924	Sparsely_Methylated	All_Flanks	37248	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
803	L-924	Sparsely_Methylated	Upstream_Flanks	20752	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
804	L-924	Sparsely_Methylated	Intergenic	221003	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
805	L-924	Sparsely_Methylated	Downstream_Flanks	16496	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
806	L-924	Unmethylated	Gene	1769440	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
807	L-924	Unmethylated	CDS	585454	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
808	L-924	Unmethylated	Introns	1172701	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
809	L-924	Unmethylated	All_Flanks	721100	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
810	L-924	Unmethylated	Upstream_Flanks	409232	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
811	L-924	Unmethylated	Intergenic	3790447	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
812	L-924	Unmethylated	Downstream_Flanks	311868	P-9-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-9-A_Larvae
813	L-933	All_CpGs	Gene	2666083	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
814	L-933	All_CpGs	CDS	780408	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
815	L-933	All_CpGs	Introns	1875139	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
816	L-933	All_CpGs	All_Flanks	1010890	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
817	L-933	All_CpGs	Upstream_Flanks	566318	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
818	L-933	All_CpGs	Intergenic	5617463	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
819	L-933	All_CpGs	Downstream_Flanks	444572	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
820	L-933	Methylated	Gene	269011	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
821	L-933	Methylated	CDS	62483	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
822	L-933	Methylated	Introns	209484	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
823	L-933	Methylated	All_Flanks	40491	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
824	L-933	Methylated	Upstream_Flanks	21331	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
825	L-933	Methylated	Intergenic	392592	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
826	L-933	Methylated	Downstream_Flanks	19160	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
827	L-933	Sparsely_Methylated	Gene	120153	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
828	L-933	Sparsely_Methylated	CDS	30111	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
829	L-933	Sparsely_Methylated	Introns	90199	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
830	L-933	Sparsely_Methylated	All_Flanks	41872	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
831	L-933	Sparsely_Methylated	Upstream_Flanks	23124	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
832	L-933	Sparsely_Methylated	Intergenic	255745	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
833	L-933	Sparsely_Methylated	Downstream_Flanks	18748	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
834	L-933	Unmethylated	Gene	2276919	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
835	L-933	Unmethylated	CDS	687814	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
836	L-933	Unmethylated	Introns	1575456	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
837	L-933	Unmethylated	All_Flanks	928527	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
838	L-933	Unmethylated	Upstream_Flanks	521863	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
839	L-933	Unmethylated	Intergenic	4969126	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
840	L-933	Unmethylated	Downstream_Flanks	406664	P-10-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-10-A_Larvae
